problem_idx,math_verify_score,has_boxed,run_id
4064,0,1,f132g24a
4065,0,0,f132g24a
4066,0,0,f132g24a
4067,0,0,f132g24a
4068,0,0,f132g24a
4069,0,0,f132g24a
4070,0,1,f132g24a
4071,0,1,f132g24a
4072,0,0,f132g24a
4073,0,1,f132g24a
4074,0,1,f132g24a
4075,0,0,f132g24a
4076,0,1,f132g24a
4077,0,1,f132g24a
4078,0,1,f132g24a
4079,0,1,f132g24a
4080,0,1,f132g24a
4081,0,1,f132g24a
4082,0,1,f132g24a
4083,0,0,f132g24a
4084,0,0,f132g24a
4085,0,1,f132g24a
4086,0,1,f132g24a
4087,0,1,f132g24a
4088,0,0,f132g24a
4089,0,0,f132g24a
4090,0,1,f132g24a
4091,0,1,f132g24a
4092,1,1,f132g24a
4093,0,1,f132g24a
4094,0,1,f132g24a
4095,0,1,f132g24a
4096,0,1,f132g24a
4097,0,1,f132g24a
4098,0,1,f132g24a
4099,0,0,f132g24a
4100,0,1,f132g24a
4101,0,1,f132g24a
4102,0,1,f132g24a
4103,0,0,f132g24a
4104,0,1,f132g24a
4105,0,1,f132g24a
4106,0,1,f132g24a
4107,0,0,f132g24a
4108,0,1,f132g24a
4109,0,1,f132g24a
4110,0,1,f132g24a
4111,0,1,f132g24a
4112,0,1,f132g24a
4113,0,1,f132g24a
4114,0,1,f132g24a
4115,0,1,f132g24a
4116,0,1,f132g24a
4117,0,1,f132g24a
4118,0,0,f132g24a
4119,0,1,f132g24a
4120,0,1,f132g24a
4121,0,1,f132g24a
4122,0,1,f132g24a
4123,0,0,f132g24a
4124,0,0,f132g24a
4125,0,0,f132g24a
4126,0,0,f132g24a
4127,0,0,f132g24a
4128,0,0,f132g24a
4129,0,1,f132g24a
4130,0,1,f132g24a
4131,0,0,f132g24a
4132,0,1,f132g24a
4133,0,1,f132g24a
4134,0,1,f132g24a
4135,0,0,f132g24a
4136,0,1,f132g24a
4137,0,1,f132g24a
4138,0,1,f132g24a
4139,0,0,f132g24a
4140,1,1,f132g24a
4141,0,1,f132g24a
4142,0,0,f132g24a
4143,0,1,f132g24a
4144,0,1,f132g24a
4145,0,0,f132g24a
4146,0,1,f132g24a
4147,0,1,f132g24a
4148,0,0,f132g24a
4149,0,1,f132g24a
4150,0,0,f132g24a
4151,0,0,f132g24a
4152,0,1,f132g24a
4153,0,1,f132g24a
4154,0,1,f132g24a
4155,0,1,f132g24a
4156,0,0,f132g24a
4157,0,1,f132g24a
4158,0,1,f132g24a
4159,0,1,f132g24a
4160,0,0,f132g24a
4161,0,1,f132g24a
4162,0,0,f132g24a
4163,0,1,f132g24a
4164,0,0,f132g24a
4165,0,1,f132g24a
4166,0,0,f132g24a
4167,0,0,f132g24a
4168,0,1,f132g24a
4169,0,1,f132g24a
4170,0,0,f132g24a
4171,0,0,f132g24a
4172,0,1,f132g24a
4173,0,1,f132g24a
4174,0,1,f132g24a
4175,0,1,f132g24a
4176,0,0,f132g24a
4177,0,1,f132g24a
4178,0,0,f132g24a
4179,0,1,f132g24a
4180,0,0,f132g24a
4181,0,1,f132g24a
4182,0,1,f132g24a
4183,0,0,f132g24a
4184,0,1,f132g24a
4185,0,1,f132g24a
4186,0,1,f132g24a
4187,0,1,f132g24a
4188,0,1,f132g24a
4189,0,0,f132g24a
4190,0,0,f132g24a
4191,1,1,f132g24a
4192,0,1,f132g24a
4193,0,1,f132g24a
4194,0,1,f132g24a
4195,0,1,f132g24a
4196,0,1,f132g24a
4197,0,1,f132g24a
4198,0,1,f132g24a
4199,0,0,f132g24a
4200,0,0,f132g24a
4201,0,1,f132g24a
4202,0,0,f132g24a
4203,0,0,f132g24a
4204,0,1,f132g24a
4205,0,1,f132g24a
4206,0,1,f132g24a
4207,0,1,f132g24a
4208,0,1,f132g24a
4209,0,1,f132g24a
4210,0,1,f132g24a
4211,0,1,f132g24a
4212,0,0,f132g24a
4213,0,1,f132g24a
4214,0,0,f132g24a
4215,0,1,f132g24a
4216,0,1,f132g24a
4217,0,1,f132g24a
4218,0,0,f132g24a
4219,0,1,f132g24a
4220,0,1,f132g24a
4221,0,0,f132g24a
4222,0,1,f132g24a
4223,0,1,f132g24a
4224,0,0,f132g24a
4225,0,1,f132g24a
4226,0,1,f132g24a
4227,0,1,f132g24a
4228,0,0,f132g24a
4229,0,1,f132g24a
4230,0,1,f132g24a
4231,0,1,f132g24a
4232,0,1,f132g24a
4233,0,1,f132g24a
4234,0,1,f132g24a
4235,0,0,f132g24a
4236,0,1,f132g24a
4237,0,1,f132g24a
4238,0,0,f132g24a
4239,0,1,f132g24a
4240,0,1,f132g24a
4241,0,0,f132g24a
4242,0,0,f132g24a
4243,0,1,f132g24a
4244,0,1,f132g24a
4245,0,1,f132g24a
4246,0,1,f132g24a
4247,0,1,f132g24a
4248,0,1,f132g24a
4249,0,1,f132g24a
4250,0,1,f132g24a
4251,0,1,f132g24a
4252,0,1,f132g24a
4253,0,0,f132g24a
4254,0,0,f132g24a
4255,0,1,f132g24a
4256,0,0,f132g24a
4257,0,1,f132g24a
4258,0,0,f132g24a
4259,0,1,f132g24a
4260,0,0,f132g24a
4261,0,1,f132g24a
4262,0,1,f132g24a
4263,0,1,f132g24a
4264,0,1,f132g24a
4265,0,1,f132g24a
4266,0,1,f132g24a
4267,0,1,f132g24a
4268,0,1,f132g24a
4269,0,1,f132g24a
4270,1,1,f132g24a
4271,0,1,f132g24a
4272,0,1,f132g24a
4273,0,1,f132g24a
4274,0,0,f132g24a
4275,0,0,f132g24a
4276,0,1,f132g24a
4277,0,1,f132g24a
4278,0,0,f132g24a
4279,0,1,f132g24a
4280,0,1,f132g24a
4281,0,1,f132g24a
4282,0,0,f132g24a
4283,0,0,f132g24a
4284,0,0,f132g24a
4285,0,1,f132g24a
4286,1,1,f132g24a
4287,0,1,f132g24a
4288,0,0,f132g24a
4289,0,0,f132g24a
4290,0,1,f132g24a
4291,0,1,f132g24a
4292,0,0,f132g24a
4293,0,1,f132g24a
4294,0,1,f132g24a
4295,0,1,f132g24a
4296,0,1,f132g24a
4297,0,1,f132g24a
4298,0,0,f132g24a
4299,0,1,f132g24a
4300,0,0,f132g24a
4301,0,0,f132g24a
4302,0,1,f132g24a
4303,0,1,f132g24a
4304,0,1,f132g24a
4305,0,1,f132g24a
4306,0,1,f132g24a
4307,0,0,f132g24a
4308,0,0,f132g24a
4309,0,0,f132g24a
4310,0,1,f132g24a
4311,0,1,f132g24a
4312,0,1,f132g24a
4313,0,1,f132g24a
4314,0,1,f132g24a
4315,0,1,f132g24a
4316,0,1,f132g24a
4317,0,1,f132g24a
4318,0,1,f132g24a
4319,0,1,f132g24a
4320,0,0,f132g24a
4321,0,1,f132g24a
4322,0,0,f132g24a
4323,0,0,f132g24a
4324,0,1,f132g24a
4325,0,1,f132g24a
4326,0,1,f132g24a
4327,0,1,f132g24a
4328,0,1,f132g24a
4329,0,0,f132g24a
4330,0,1,f132g24a
4331,0,1,f132g24a
4332,0,0,f132g24a
4333,0,0,f132g24a
4334,0,0,f132g24a
4335,0,1,f132g24a
4336,0,1,f132g24a
4337,0,1,f132g24a
4338,0,0,f132g24a
4339,0,0,f132g24a
4340,0,1,f132g24a
4341,0,1,f132g24a
4342,0,1,f132g24a
4343,0,1,f132g24a
4344,0,0,f132g24a
4345,0,0,f132g24a
4346,0,1,f132g24a
4347,0,1,f132g24a
4348,0,0,f132g24a
4349,0,1,f132g24a
4350,0,1,f132g24a
4351,0,1,f132g24a
4352,0,0,f132g24a
4353,0,1,f132g24a
4354,0,1,f132g24a
4355,0,1,f132g24a
4356,0,1,f132g24a
4357,0,1,f132g24a
4358,0,0,f132g24a
4359,0,1,f132g24a
4360,0,0,f132g24a
4361,0,1,f132g24a
4362,0,0,f132g24a
4363,0,1,f132g24a
4364,0,0,f132g24a
4365,0,1,f132g24a
4366,0,0,f132g24a
4367,0,0,f132g24a
4368,0,1,f132g24a
4369,0,1,f132g24a
4370,0,1,f132g24a
4371,0,0,f132g24a
4372,0,1,f132g24a
4373,0,1,f132g24a
4374,0,1,f132g24a
4375,0,1,f132g24a
4376,0,1,f132g24a
4377,0,1,f132g24a
4378,0,0,f132g24a
4379,0,0,f132g24a
4380,1,1,f132g24a
4381,0,0,f132g24a
4382,0,1,f132g24a
4383,0,1,f132g24a
4384,0,1,f132g24a
4385,0,1,f132g24a
4386,0,0,f132g24a
4387,0,1,f132g24a
4388,0,0,f132g24a
4389,0,1,f132g24a
4390,0,1,f132g24a
4391,0,1,f132g24a
4392,0,1,f132g24a
4393,0,1,f132g24a
4394,0,0,f132g24a
4395,0,0,f132g24a
4396,0,1,f132g24a
4397,0,1,f132g24a
4398,0,1,f132g24a
4399,0,0,f132g24a
4400,0,1,f132g24a
4401,0,1,f132g24a
4402,0,1,f132g24a
4403,0,0,f132g24a
4404,0,1,f132g24a
4405,0,1,f132g24a
4406,0,1,f132g24a
4407,0,1,f132g24a
4408,0,0,f132g24a
4409,0,1,f132g24a
4410,0,0,f132g24a
4411,0,1,f132g24a
4412,0,0,f132g24a
4413,0,0,f132g24a
4414,0,0,f132g24a
4415,0,1,f132g24a
4416,0,1,f132g24a
4417,0,1,f132g24a
4418,0,1,f132g24a
4419,0,1,f132g24a
4420,0,0,f132g24a
4421,0,1,f132g24a
4422,0,1,f132g24a
4423,0,0,f132g24a
4424,0,1,f132g24a
4425,0,0,f132g24a
4426,0,1,f132g24a
4427,0,0,f132g24a
4428,0,1,f132g24a
4429,0,1,f132g24a
4430,0,1,f132g24a
4431,0,0,f132g24a
4432,0,0,f132g24a
4433,0,1,f132g24a
4434,0,1,f132g24a
4435,0,1,f132g24a
4436,0,0,f132g24a
4437,0,1,f132g24a
4438,0,0,f132g24a
4439,0,1,f132g24a
4440,0,1,f132g24a
4441,0,1,f132g24a
4442,0,0,f132g24a
4443,0,1,f132g24a
4444,0,0,f132g24a
4445,0,1,f132g24a
4446,0,0,f132g24a
4447,0,1,f132g24a
4448,0,1,f132g24a
4449,0,1,f132g24a
4450,0,1,f132g24a
4451,0,1,f132g24a
4452,0,1,f132g24a
4453,0,1,f132g24a
4454,0,1,f132g24a
4455,0,0,f132g24a
4456,0,1,f132g24a
4457,0,0,f132g24a
4458,0,0,f132g24a
4459,0,1,f132g24a
4460,0,1,f132g24a
4461,0,0,f132g24a
4462,0,0,f132g24a
4463,0,1,f132g24a
4464,0,1,f132g24a
4465,0,0,f132g24a
4466,0,1,f132g24a
4467,0,1,f132g24a
4468,0,1,f132g24a
4469,0,1,f132g24a
4470,0,0,f132g24a
4471,0,0,f132g24a
4472,0,1,f132g24a
4473,0,0,f132g24a
4474,0,0,f132g24a
4475,0,1,f132g24a
4476,0,1,f132g24a
4477,0,1,f132g24a
4478,0,1,f132g24a
4479,0,0,f132g24a
4480,0,1,f132g24a
4481,0,1,f132g24a
4482,0,0,f132g24a
4483,0,1,f132g24a
4484,0,0,f132g24a
4485,0,0,f132g24a
4486,0,1,f132g24a
4487,0,1,f132g24a
4488,0,0,f132g24a
4489,0,1,f132g24a
4490,0,1,f132g24a
4491,0,0,f132g24a
4492,0,0,f132g24a
4493,0,0,f132g24a
4494,0,1,f132g24a
4495,0,0,f132g24a
4496,0,0,f132g24a
4497,0,1,f132g24a
4498,0,0,f132g24a
4499,0,1,f132g24a
4500,0,0,f132g24a
4501,0,0,f132g24a
4502,0,1,f132g24a
4503,0,1,f132g24a
4504,0,1,f132g24a
4505,0,0,f132g24a
4506,0,1,f132g24a
4507,0,0,f132g24a
4508,0,1,f132g24a
4509,0,0,f132g24a
4510,0,1,f132g24a
4511,0,1,f132g24a
4512,0,1,f132g24a
4513,0,1,f132g24a
4514,0,1,f132g24a
4515,0,0,f132g24a
4516,0,0,f132g24a
4517,0,0,f132g24a
4518,0,1,f132g24a
4519,0,0,f132g24a
4520,0,1,f132g24a
4521,0,1,f132g24a
4522,0,0,f132g24a
4523,0,0,f132g24a
4524,0,1,f132g24a
4525,0,1,f132g24a
4526,0,1,f132g24a
4527,0,0,f132g24a
4528,0,0,f132g24a
4529,0,0,f132g24a
4530,0,1,f132g24a
4531,0,1,f132g24a
4532,0,0,f132g24a
4533,0,1,f132g24a
4534,0,1,f132g24a
4535,0,0,f132g24a
4536,0,1,f132g24a
4537,0,0,f132g24a
4538,0,1,f132g24a
4539,0,0,f132g24a
4540,0,1,f132g24a
4541,0,0,f132g24a
4542,0,0,f132g24a
4543,0,1,f132g24a
4544,0,0,f132g24a
4545,0,1,f132g24a
4546,0,1,f132g24a
4547,0,1,f132g24a
4548,0,1,f132g24a
4549,0,0,f132g24a
4550,0,1,f132g24a
4551,0,1,f132g24a
4552,0,1,f132g24a
4553,0,0,f132g24a
4554,0,1,f132g24a
4555,0,1,f132g24a
4556,0,0,f132g24a
4557,0,1,f132g24a
4558,0,1,f132g24a
4559,0,1,f132g24a
4560,0,0,f132g24a
4561,0,1,f132g24a
4562,0,1,f132g24a
4563,0,0,f132g24a
4564,0,1,f132g24a
4565,0,0,f132g24a
4566,0,0,f132g24a
4567,0,1,f132g24a
4568,0,0,f132g24a
4569,0,0,f132g24a
4570,0,1,f132g24a
4571,0,0,f132g24a
4572,0,1,f132g24a
4573,0,1,f132g24a
4574,0,1,f132g24a
4575,0,0,f132g24a
4576,0,0,f132g24a
4577,0,0,f132g24a
4578,1,1,f132g24a
4579,0,0,f132g24a
4580,0,0,f132g24a
4581,0,0,f132g24a
4582,0,1,f132g24a
4583,0,0,f132g24a
4584,0,0,f132g24a
4585,1,1,f132g24a
4586,0,0,f132g24a
4587,0,0,f132g24a
4588,0,1,f132g24a
4589,0,0,f132g24a
4590,0,1,f132g24a
4591,0,1,f132g24a
4592,0,0,f132g24a
4593,0,1,f132g24a
4594,0,0,f132g24a
4595,0,0,f132g24a
4596,0,1,f132g24a
4597,0,0,f132g24a
4598,0,1,f132g24a
4599,1,1,f132g24a
4600,0,1,f132g24a
4601,0,1,f132g24a
4602,0,1,f132g24a
4603,0,1,f132g24a
4604,0,0,f132g24a
4605,0,0,f132g24a
4606,0,1,f132g24a
4607,0,1,f132g24a
4608,0,0,f132g24a
4609,0,0,f132g24a
4610,0,0,f132g24a
4611,0,0,f132g24a
4612,0,0,f132g24a
4613,0,0,f132g24a
4614,0,1,f132g24a
4615,0,0,f132g24a
4616,0,0,f132g24a
4617,0,0,f132g24a
4618,0,0,f132g24a
4619,0,1,f132g24a
4620,0,1,f132g24a
4621,0,1,f132g24a
4622,0,1,f132g24a
4623,0,0,f132g24a
4624,0,1,f132g24a
4625,0,0,f132g24a
4626,0,0,f132g24a
4627,0,0,f132g24a
4628,0,1,f132g24a
4629,0,0,f132g24a
4630,0,0,f132g24a
4631,0,0,f132g24a
4632,0,1,f132g24a
4633,0,1,f132g24a
4634,0,1,f132g24a
4635,0,1,f132g24a
4636,0,1,f132g24a
4637,0,1,f132g24a
4638,0,0,f132g24a
4639,0,1,f132g24a
4640,0,0,f132g24a
4641,0,1,f132g24a
4642,0,1,f132g24a
4643,0,0,f132g24a
4644,0,1,f132g24a
4645,0,1,f132g24a
4646,0,0,f132g24a
4647,0,1,f132g24a
4648,0,1,f132g24a
4649,0,1,f132g24a
4650,0,0,f132g24a
4651,0,0,f132g24a
4652,0,0,f132g24a
4653,0,1,f132g24a
4654,0,0,f132g24a
4655,0,1,f132g24a
4656,0,0,f132g24a
4657,0,0,f132g24a
4658,0,1,f132g24a
4659,0,1,f132g24a
4660,0,0,f132g24a
4661,0,0,f132g24a
4662,0,0,f132g24a
4663,0,0,f132g24a
4664,0,1,f132g24a
4665,0,0,f132g24a
4666,0,1,f132g24a
4668,0,1,f132g24a
4669,0,0,f132g24a
4670,0,0,f132g24a
4671,0,0,f132g24a
4672,0,0,f132g24a
4673,0,0,f132g24a
4674,0,1,f132g24a
4675,0,1,f132g24a
4676,0,0,f132g24a
4677,0,1,f132g24a
4678,0,0,f132g24a
4679,0,0,f132g24a
4680,0,1,f132g24a
4681,0,1,f132g24a
4682,0,1,f132g24a
4683,0,0,f132g24a
4684,0,0,f132g24a
4685,0,0,f132g24a
4686,0,1,f132g24a
4687,0,1,f132g24a
4688,0,0,f132g24a
4689,0,0,f132g24a
4690,0,0,f132g24a
4691,0,0,f132g24a
4692,0,1,f132g24a
4693,0,1,f132g24a
4694,0,1,f132g24a
4695,0,1,f132g24a
4696,0,0,f132g24a
4697,0,0,f132g24a
4698,0,1,f132g24a
4699,0,1,f132g24a
4700,0,1,f132g24a
4701,0,0,f132g24a
4702,0,1,f132g24a
4703,0,1,f132g24a
4704,0,1,f132g24a
4705,0,1,f132g24a
4706,0,0,f132g24a
4707,0,0,f132g24a
4708,0,1,f132g24a
4709,0,1,f132g24a
4710,0,1,f132g24a
4711,0,0,f132g24a
4712,0,1,f132g24a
4713,0,0,f132g24a
4714,0,1,f132g24a
4715,0,0,f132g24a
4716,0,0,f132g24a
4717,0,1,f132g24a
4718,0,1,f132g24a
4719,0,0,f132g24a
4720,0,1,f132g24a
4721,0,1,f132g24a
4722,0,1,f132g24a
4723,0,0,f132g24a
4724,0,0,f132g24a
4725,0,1,f132g24a
4726,0,1,f132g24a
4727,0,0,f132g24a
4728,0,1,f132g24a
4729,0,1,f132g24a
4730,0,0,f132g24a
4731,0,1,f132g24a
4732,0,0,f132g24a
4733,0,0,f132g24a
4734,0,0,f132g24a
4735,0,0,f132g24a
4736,0,0,f132g24a
4737,0,1,f132g24a
4738,0,1,f132g24a
4739,0,1,f132g24a
4740,0,1,f132g24a
4741,0,1,f132g24a
4742,0,1,f132g24a
4743,0,0,f132g24a
4744,0,0,f132g24a
4745,0,1,f132g24a
4746,0,0,f132g24a
4747,0,1,f132g24a
4748,0,0,f132g24a
4749,0,1,f132g24a
4750,0,0,f132g24a
4751,0,0,f132g24a
4752,0,0,f132g24a
4753,0,0,f132g24a
4754,0,1,f132g24a
4755,0,0,f132g24a
4756,0,1,f132g24a
4757,0,0,f132g24a
4758,1,1,f132g24a
4759,0,1,f132g24a
4760,0,0,f132g24a
4761,0,1,f132g24a
4762,0,0,f132g24a
4763,0,1,f132g24a
4764,0,0,f132g24a
4765,0,1,f132g24a
4766,0,1,f132g24a
4767,0,0,f132g24a
4768,0,1,f132g24a
4769,0,1,f132g24a
4770,0,0,f132g24a
4771,0,0,f132g24a
4772,0,1,f132g24a
4773,0,0,f132g24a
4774,0,1,f132g24a
4775,0,0,f132g24a
4776,0,1,f132g24a
4777,0,0,f132g24a
4778,0,0,f132g24a
4779,0,1,f132g24a
4780,0,1,f132g24a
4781,0,0,f132g24a
4782,0,1,f132g24a
4783,0,0,f132g24a
4784,0,1,f132g24a
4785,0,0,f132g24a
4786,0,0,f132g24a
4787,0,1,f132g24a
4788,0,0,f132g24a
4789,0,1,f132g24a
4790,0,0,f132g24a
4791,0,0,f132g24a
4792,0,1,f132g24a
4793,0,0,f132g24a
4794,0,1,f132g24a
4795,0,1,f132g24a
4796,0,1,f132g24a
4797,0,1,f132g24a
4798,0,1,f132g24a
4799,0,1,f132g24a
4800,0,1,f132g24a
4801,0,0,f132g24a
4802,0,1,f132g24a
4803,0,1,f132g24a
4804,1,1,f132g24a
4805,0,1,f132g24a
4806,0,1,f132g24a
4807,0,0,f132g24a
4808,0,1,f132g24a
4809,0,0,f132g24a
4810,0,1,f132g24a
4811,0,0,f132g24a
4812,0,1,f132g24a
4813,0,0,f132g24a
4814,0,0,f132g24a
4815,0,1,f132g24a
4816,0,1,f132g24a
4817,0,1,f132g24a
4818,0,0,f132g24a
4819,0,0,f132g24a
4820,0,1,f132g24a
4821,0,1,f132g24a
4822,0,0,f132g24a
4823,0,1,f132g24a
4824,0,0,f132g24a
4825,0,1,f132g24a
4826,0,1,f132g24a
4827,0,1,f132g24a
4828,0,1,f132g24a
4829,0,0,f132g24a
4830,0,0,f132g24a
4831,0,1,f132g24a
4832,0,1,f132g24a
4833,0,1,f132g24a
4834,0,0,f132g24a
4835,0,1,f132g24a
4836,0,0,f132g24a
4837,0,0,f132g24a
4838,0,0,f132g24a
4839,0,1,f132g24a
4840,0,1,f132g24a
4841,0,1,f132g24a
4842,0,1,f132g24a
4843,0,1,f132g24a
4844,0,1,f132g24a
4845,0,0,f132g24a
4846,0,0,f132g24a
4847,0,1,f132g24a
4848,0,0,f132g24a
4849,0,1,f132g24a
4850,0,0,f132g24a
4851,0,0,f132g24a
4852,0,1,f132g24a
4853,0,0,f132g24a
4854,0,1,f132g24a
4855,0,0,f132g24a
4856,0,0,f132g24a
4857,0,1,f132g24a
4858,0,0,f132g24a
4859,0,1,f132g24a
4860,0,1,f132g24a
4861,0,0,f132g24a
4862,0,0,f132g24a
4863,0,0,f132g24a
4864,0,0,f132g24a
4865,0,0,f132g24a
4866,1,1,f132g24a
4867,0,1,f132g24a
4868,0,1,f132g24a
4869,0,0,f132g24a
4870,0,1,f132g24a
4871,0,1,f132g24a
4872,0,0,f132g24a
4873,0,0,f132g24a
4874,0,1,f132g24a
4875,0,1,f132g24a
4876,0,1,f132g24a
4877,0,1,f132g24a
4878,0,1,f132g24a
4879,0,1,f132g24a
4880,0,1,f132g24a
4881,0,1,f132g24a
4882,0,1,f132g24a
4883,0,1,f132g24a
4884,0,0,f132g24a
4885,0,1,f132g24a
4886,1,1,f132g24a
4887,0,1,f132g24a
4888,0,1,f132g24a
4889,0,0,f132g24a
4890,0,1,f132g24a
4891,0,0,f132g24a
4892,0,0,f132g24a
4893,0,0,f132g24a
4894,0,0,f132g24a
4895,0,1,f132g24a
4896,0,0,f132g24a
4897,0,1,f132g24a
4898,0,0,f132g24a
4899,0,0,f132g24a
4900,0,1,f132g24a
4901,0,0,f132g24a
4902,0,1,f132g24a
4903,0,1,f132g24a
4904,0,1,f132g24a
4905,0,1,f132g24a
4906,0,1,f132g24a
4907,0,0,f132g24a
4908,0,1,f132g24a
4909,0,1,f132g24a
4910,0,1,f132g24a
4911,0,0,f132g24a
4912,0,0,f132g24a
4913,0,0,f132g24a
4914,0,0,f132g24a
4915,0,1,f132g24a
4916,0,1,f132g24a
4917,0,0,f132g24a
4918,0,1,f132g24a
4919,0,0,f132g24a
4920,0,1,f132g24a
4921,0,0,f132g24a
4922,0,1,f132g24a
4923,0,0,f132g24a
4924,0,1,f132g24a
4925,0,1,f132g24a
4926,0,0,f132g24a
4927,0,0,f132g24a
4928,0,0,f132g24a
4929,0,0,f132g24a
4930,0,0,f132g24a
4931,0,1,f132g24a
4932,0,0,f132g24a
4933,0,1,f132g24a
4934,0,1,f132g24a
4935,0,1,f132g24a
4936,0,0,f132g24a
4937,0,0,f132g24a
4938,0,1,f132g24a
4939,0,1,f132g24a
4940,0,1,f132g24a
4941,0,0,f132g24a
4942,0,0,f132g24a
4943,0,0,f132g24a
4944,0,0,f132g24a
4945,0,1,f132g24a
4946,0,1,f132g24a
4947,0,1,f132g24a
4948,0,0,f132g24a
4949,0,1,f132g24a
4950,0,1,f132g24a
4951,0,1,f132g24a
4952,0,0,f132g24a
4953,0,0,f132g24a
4954,0,0,f132g24a
4955,0,0,f132g24a
4956,0,0,f132g24a
4957,0,0,f132g24a
4958,0,0,f132g24a
4959,0,1,f132g24a
4960,0,0,f132g24a
4961,0,1,f132g24a
4962,0,1,f132g24a
4963,0,0,f132g24a
4964,0,1,f132g24a
4965,0,1,f132g24a
4966,0,1,f132g24a
4967,0,1,f132g24a
4968,0,1,f132g24a
4969,0,1,f132g24a
4970,0,1,f132g24a
4971,0,1,f132g24a
4972,0,0,f132g24a
4973,0,1,f132g24a
4974,0,0,f132g24a
4975,0,0,f132g24a
4976,0,1,f132g24a
4977,0,1,f132g24a
4978,0,1,f132g24a
4979,0,0,f132g24a
4980,0,0,f132g24a
4981,0,0,f132g24a
4982,0,0,f132g24a
4983,0,1,f132g24a
4984,0,1,f132g24a
4985,0,1,f132g24a
4986,0,0,f132g24a
4987,0,0,f132g24a
4988,0,0,f132g24a
4989,0,1,f132g24a
4990,0,0,f132g24a
4991,0,0,f132g24a
4992,0,0,f132g24a
4993,0,1,f132g24a
4994,0,0,f132g24a
4995,0,0,f132g24a
4996,0,1,f132g24a
4997,0,0,f132g24a
4998,0,1,f132g24a
4999,0,0,f132g24a
4999,0,0,f132g24a
0,1,1,blz13rar
1,1,1,blz13rar
2,1,1,blz13rar
3,0,1,blz13rar
4,1,1,blz13rar
5,1,1,blz13rar
6,1,1,blz13rar
7,1,1,blz13rar
8,1,1,blz13rar
9,1,1,blz13rar
10,1,1,blz13rar
11,1,1,blz13rar
12,1,1,blz13rar
13,1,1,blz13rar
14,1,1,blz13rar
15,1,1,blz13rar
16,1,1,blz13rar
17,1,1,blz13rar
18,1,1,blz13rar
19,1,1,blz13rar
20,1,1,blz13rar
21,1,1,blz13rar
22,1,1,blz13rar
23,1,1,blz13rar
24,1,1,blz13rar
25,1,1,blz13rar
26,1,1,blz13rar
27,1,1,blz13rar
28,1,1,blz13rar
29,1,1,blz13rar
30,1,1,blz13rar
31,1,1,blz13rar
32,1,1,blz13rar
33,1,1,blz13rar
34,1,1,blz13rar
35,1,1,blz13rar
36,1,1,blz13rar
37,1,1,blz13rar
38,1,1,blz13rar
39,1,1,blz13rar
40,1,1,blz13rar
41,1,1,blz13rar
42,1,1,blz13rar
43,1,1,blz13rar
44,1,1,blz13rar
45,1,1,blz13rar
46,1,1,blz13rar
47,1,1,blz13rar
48,1,1,blz13rar
49,1,1,blz13rar
50,1,1,blz13rar
51,1,1,blz13rar
52,1,1,blz13rar
53,1,1,blz13rar
54,1,1,blz13rar
55,1,1,blz13rar
56,1,1,blz13rar
57,1,1,blz13rar
58,1,1,blz13rar
59,1,1,blz13rar
60,1,1,blz13rar
61,1,1,blz13rar
62,1,1,blz13rar
63,1,1,blz13rar
64,1,1,blz13rar
65,1,1,blz13rar
66,1,1,blz13rar
67,1,1,blz13rar
68,1,1,blz13rar
69,1,1,blz13rar
70,1,1,blz13rar
71,1,1,blz13rar
72,1,1,blz13rar
73,1,1,blz13rar
74,1,1,blz13rar
75,1,1,blz13rar
76,1,1,blz13rar
77,1,1,blz13rar
78,1,1,blz13rar
79,1,1,blz13rar
80,1,1,blz13rar
81,1,1,blz13rar
82,0,1,blz13rar
83,1,1,blz13rar
84,1,1,blz13rar
85,0,1,blz13rar
86,1,1,blz13rar
87,1,1,blz13rar
88,0,1,blz13rar
89,1,1,blz13rar
90,1,1,blz13rar
91,0,0,blz13rar
92,1,1,blz13rar
93,1,1,blz13rar
94,1,1,blz13rar
95,1,1,blz13rar
96,1,1,blz13rar
97,1,1,blz13rar
98,0,1,blz13rar
99,1,1,blz13rar
100,1,1,blz13rar
101,1,1,blz13rar
102,1,1,blz13rar
103,1,1,blz13rar
104,1,1,blz13rar
105,1,1,blz13rar
106,0,1,blz13rar
107,1,1,blz13rar
108,1,1,blz13rar
109,1,1,blz13rar
110,1,1,blz13rar
111,1,1,blz13rar
112,1,1,blz13rar
113,1,1,blz13rar
114,1,1,blz13rar
115,0,1,blz13rar
116,1,1,blz13rar
117,1,1,blz13rar
118,1,1,blz13rar
119,1,1,blz13rar
120,1,1,blz13rar
121,0,1,blz13rar
122,1,1,blz13rar
123,1,1,blz13rar
124,1,1,blz13rar
125,1,1,blz13rar
126,1,1,blz13rar
127,1,1,blz13rar
128,1,1,blz13rar
129,1,1,blz13rar
130,1,1,blz13rar
131,1,1,blz13rar
132,1,1,blz13rar
133,1,1,blz13rar
134,1,1,blz13rar
135,1,1,blz13rar
136,1,1,blz13rar
137,0,1,blz13rar
138,0,1,blz13rar
139,0,1,blz13rar
140,1,1,blz13rar
141,1,1,blz13rar
142,1,1,blz13rar
143,1,1,blz13rar
144,1,1,blz13rar
145,1,1,blz13rar
146,1,1,blz13rar
147,1,1,blz13rar
148,1,1,blz13rar
149,1,1,blz13rar
