_step,_runtime,lm_eval_before_temp=0.0/exact_match_strict_match,lm_eval_before_temp=0.0/exact_match_flexible_extract,_timestamp,lm_eval_before_temp=0.316/exact_match_flexible_extract,lm_eval_before_temp=0.316/exact_match_strict_match,lm_eval_before_temp=1.0/exact_match_flexible_extract,lm_eval_before_temp=1.0/exact_match_strict_match,eval/loss,train/num_input_tokens_seen,eval/num_tokens,eval/model_preparation_time,eval/steps_per_second,eval/samples_per_second,eval/mean_token_accuracy,eval/runtime,train/global_step,eval_before/eval_model_preparation_time,eval_before/eval_samples_per_second,eval_before/eval_runtime,eval_before/eval_steps_per_second,eval_before/eval_loss,train/mean_token_accuracy,train/num_tokens,train/loss,train/grad_norm,train/train_tokens_per_second,train/learning_rate,train/epoch,eval_after/eval_model_preparation_time,eval_after/eval_steps_per_second,eval_after/eval_samples_per_second,eval_after/eval_runtime,eval_after/eval_loss,lm_eval_after_temp=0.0/exact_match_flexible_extract,lm_eval_after_temp=0.0/exact_match_strict_match,lm_eval_after_temp=0.316/exact_match_strict_match,lm_eval_after_temp=0.316/exact_match_flexible_extract,lm_eval_after_temp=1.0/exact_match_flexible_extract,lm_eval_after_temp=1.0/exact_match_strict_match,run_id,model_fitting_iteration
17,1194.269872531,,,1754300234.7332683,,,,,,513165.0,,,,,,,35.0,,,,,,0.7559386231005192,429733.0,32.3223,133.0,644.725,5.046315789473684e-06,1.8462809917355372,,,,,,,,,,,,m8gi0tnx,0
16,1096.473875571,,,1754300136.93727,,,,,1.029275894165039,439697.0,367446.0,0.0078,1.376,43.774,0.756784704170729,27.6191,30.0,,,,,,,,,,,,1.5818181818181818,,,,,,,,,,,,m8gi0tnx,0
15,1068.845044774,,,1754300109.3084943,,,,,,439697.0,,,,,,,30.0,,,,,,0.7414673902094364,367446.0,36.2465,147.0,655.756,4.30421052631579e-06,1.5818181818181818,,,,,,,,,,,,m8gi0tnx,0
173,9707.984719396,,,1754308748.4481633,,,,,,6189563.0,,,,,,,425.0,,,,,,0.9903148729354143,5197706.0,1.5517,82.5,664.854,1.41e-05,22.370247933884297,,,,,,,,,,,,m8gi0tnx,0
14,971.598787335,,,1754300012.0621812,,,,,1.179922103881836,365983.0,306161.0,0.0078,1.373,43.688,0.7360266086302305,27.6735,25.0,,,,,,,,,,,,1.3173553719008264,,,,,,,,,,,,m8gi0tnx,0
12,851.629938268,,,1754299892.093312,,,,,1.3790277242660522,291899.0,244185.0,0.0078,1.374,43.724,0.7092425258536088,27.6506,20.0,,,,,,,,,,,,1.052892561983471,,,,,,,,,,,,m8gi0tnx,0
11,823.967875922,,,1754299864.4313245,,,,,,291899.0,,,,,,,20.0,,,,,,0.6982020526934581,244185.0,48.711,616.0,685.785,2.82e-06,1.052892561983471,,,,,,,,,,,,m8gi0tnx,0
10,726.089336243,,,1754299766.5527506,,,,,1.6171561479568481,221700.0,185777.0,0.0078,1.374,43.731,0.6936955420594466,27.6465,15.0,,,,,,,,,,,,0.7933884297520661,,,,,,,,,,,,m8gi0tnx,0
9,698.432548808,,,1754299738.8960154,,,,,,221700.0,,,,,,,15.0,,,,,,0.6794773384928703,185777.0,56.7492,780.0,738.737,2.0778947368421053e-06,0.7933884297520661,,,,,,,,,,,,m8gi0tnx,0
8,601.740441526,,,1754299642.203802,,,,,1.8012028932571411,148590.0,124175.0,0.0078,1.373,43.683,0.6787670003740411,27.677,10.0,,,,,,,,,,,,0.5289256198347108,,,,,,,,,,,,m8gi0tnx,0
7,574.053049503,,,1754299614.516512,,,,,,148590.0,,,,,,,10.0,,,,,,0.6685928426682949,124175.0,61.5547,972.0,845.571,1.3357894736842106e-06,0.5289256198347108,,,,,,,,,,,,m8gi0tnx,0
13,943.914957794,,,1754299984.378402,,,,,,365983.0,,,,,,,25.0,,,,,,0.7187414564192295,306161.0,42.0577,243.0,670.803,3.562105263157895e-06,1.3173553719008264,,,,,,,,,,,,m8gi0tnx,0
209,11255.599803075,,,1754310296.0630789,,,,,,7499085.0,,,,,,,515.0,,,,,,0.9901684826346719,6299145.0,1.554,112.5,690.697,1.41e-05,27.105785123966943,,,,,,,,,,,,m8gi0tnx,0
174,9735.759866553,,,1754308776.2232664,,,,,0.04482617601752281,6189563.0,5197706.0,0.0078,1.369,43.544,0.9910079523136741,27.7649,425.0,,,,,,,,,,,,22.370247933884297,,,,,,,,,,,,m8gi0tnx,0
176,9811.34569568,,,1754308851.8090498,,,,,0.04506171494722366,6262137.0,5259894.0,0.0078,1.357,43.17,0.9909676093804208,28.0059,430.0,,,,,,,,,,,,22.63471074380165,,,,,,,,,,,,m8gi0tnx,0
207,11180.989302854,,,1754310221.452779,,,,,,7425007.0,,,,,,,510.0,,,,,,0.9894466646015644,6238083.0,1.6687,88.0,688.606,1.41e-05,26.846280991735537,,,,,,,,,,,,m8gi0tnx,0
206,11133.217453673,,,1754310173.6808307,,,,,0.04389388859272003,7350343.0,6175038.0,0.0078,1.373,43.698,0.9911382872807352,27.6673,505.0,,,,,,,,,,,,26.581818181818182,,,,,,,,,,,,m8gi0tnx,0
205,11105.539260225,,,1754310146.0027177,,,,,,7350343.0,,,,,,,505.0,,,,,,0.9901796206831932,6175038.0,1.5599,74.0,686.485,1.41e-05,26.581818181818182,,,,,,,,,,,,m8gi0tnx,0
204,11057.091038252,,,1754310097.554432,,,,,0.04372376948595047,7277393.0,6113597.0,0.0078,1.369,43.565,0.9911763464149675,27.7516,500.0,,,,,,,,,,,,26.317355371900828,,,,,,,,,,,,m8gi0tnx,0
203,11029.32910889,,,1754310069.792407,,,,,,7277393.0,,,,,,,500.0,,,,,,0.9902550641447305,6113597.0,1.4918,62.0,684.544,1.41e-05,26.317355371900828,,,,,,,,,,,,m8gi0tnx,0
202,10932.995230984,,,1754309973.458578,,,,,0.04299965873360634,7206145.0,6053960.0,0.0078,1.37,43.597,0.9912912469161185,27.7313,495.0,,,,,,,,,,,,26.05289256198347,,,,,,,,,,,,m8gi0tnx,0
201,10905.253720698,,,1754309945.7171204,,,,,,7206145.0,,,,,,,495.0,,,,,,0.9896708954671386,6053960.0,1.5485,37.25,685.847,1.41e-05,26.05289256198347,,,,,,,,,,,,m8gi0tnx,0
200,10858.020006874,,,1754309898.483428,,,,,0.043480902910232544,7133585.0,5992748.0,0.0078,1.373,43.673,0.9912059181614926,27.683,490.0,,,,,,,,,,,,25.793388429752067,,,,,,,,,,,,m8gi0tnx,0
199,10830.326832201,,,1754309870.7902532,,,,,,7133585.0,,,,,,,490.0,,,,,,0.9892164286226034,5992748.0,1.7223,126.5,683.817,1.41e-05,25.793388429752067,,,,,,,,,,,,m8gi0tnx,0
198,10782.521208715,,,1754309822.9841998,,,,,0.04388265684247017,7061607.0,5932165.0,0.0078,1.37,43.599,0.9910819420689031,27.73,485.0,,,,,,,,,,,,25.52892561983471,,,,,,,,,,,,m8gi0tnx,0
197,10754.780696506,,,1754309795.2441869,,,,,,7061607.0,,,,,,,485.0,,,,,,0.9900837913155556,5932165.0,1.505,61.0,681.856,1.41e-05,25.52892561983471,,,,,,,,,,,,m8gi0tnx,0
196,10658.858194546,,,1754309699.3215444,,,,,0.04310173913836479,6988243.0,5870470.0,0.0078,1.37,43.573,0.9912284189148953,27.7462,480.0,,,,,,,,,,,,25.264462809917354,,,,,,,,,,,,m8gi0tnx,0
195,10631.100745348,,,1754309671.5642135,,,,,,6988243.0,,,,,,,480.0,,,,,,0.9900893598794938,5870470.0,1.5115,33.75,682.927,1.41e-05,25.264462809917354,,,,,,,,,,,,m8gi0tnx,0
194,10583.023555277,,,1754309623.4869466,,,,,0.0438351184129715,6915121.0,5809150.0,0.0078,1.37,43.602,0.9911429317373979,27.728,475.0,,,,,,,,,,,,25.0,,,,,,,,,,,,m8gi0tnx,0
193,10555.285074954,,,1754309595.748503,,,,,,6915121.0,,,,,,,475.0,,,,,,0.9887851886688523,5809150.0,1.7051,109.5,680.826,1.41e-05,25.0,,,,,,,,,,,,m8gi0tnx,0
192,10508.140819431,,,1754309548.604166,,,,,0.04406382888555527,6846407.0,5750999.0,0.0078,1.37,43.576,0.991063643442957,27.7445,470.0,,,,,,,,,,,,24.740495867768594,,,,,,,,,,,,m8gi0tnx,0
191,10480.385280432,,,1754309520.8487608,,,,,,6846407.0,,,,,,,470.0,,,,,,0.9896994106471538,5750999.0,1.6446,77.5,679.068,1.41e-05,24.740495867768594,,,,,,,,,,,,m8gi0tnx,0
177,9858.893555481,,,1754308899.357034,,,,,,6334183.0,,,,,,,435.0,,,,,,0.9889607828110456,5321108.0,1.7272,108.5,669.535,1.41e-05,22.89917355371901,,,,,,,,,,,,m8gi0tnx,0
178,9886.625145805,,,1754308927.0885544,,,,,0.04463401436805725,6334183.0,5321108.0,0.0078,1.371,43.613,0.9910962032644373,27.7212,435.0,,,,,,,,,,,,22.89917355371901,,,,,,,,,,,,m8gi0tnx,0
179,9933.551560914,,,1754308974.0150247,,,,,,6408139.0,,,,,,,440.0,,,,,,0.9906898099146072,5382840.0,1.5724,48.0,672.049,1.41e-05,23.158677685950412,,,,,,,,,,,,m8gi0tnx,0
180,9961.313002608,,,1754309001.7763717,,,,,0.044268082827329636,6408139.0,5382840.0,0.0078,1.369,43.568,0.9910747189270822,27.75,440.0,,,,,,,,,,,,23.158677685950412,,,,,,,,,,,,m8gi0tnx,0
181,10056.097618555,,,1754309096.560994,,,,,,6479999.0,,,,,,,445.0,,,,,,0.990041933208704,5443221.0,1.5658,103.5,670.962,1.41e-05,23.42314049586777,,,,,,,,,,,,m8gi0tnx,0
182,10083.843820399,,,1754309124.3071923,,,,,0.044638846069574356,6479999.0,5443221.0,0.0078,1.37,43.589,0.9909440780940809,27.736,445.0,,,,,,,,,,,,23.42314049586777,,,,,,,,,,,,m8gi0tnx,0
175,9783.329455189,,,1754308823.7929227,,,,,,6262137.0,,,,,,,430.0,,,,,,0.9892696246504784,5259894.0,1.6033,70.0,667.249,1.41e-05,22.63471074380165,,,,,,,,,,,,m8gi0tnx,0
183,10131.445821405,,,1754309171.9090562,,,,,,6553827.0,,,,,,,450.0,,,,,,0.989219606295228,5505547.0,1.5998,69.0,673.353,1.41e-05,23.687603305785125,,,,,,,,,,,,m8gi0tnx,0
185,10206.009621264,,,1754309246.473073,,,,,,6624327.0,,,,,,,455.0,,,,,,0.9881164997816085,5565279.0,1.8767,106.0,675.422,1.41e-05,23.95206611570248,,,,,,,,,,,,m8gi0tnx,0
186,10233.738722398,,,1754309274.2020988,,,,,0.04438454657793045,6624327.0,5565279.0,0.0078,1.371,43.617,0.9912267672388178,27.7187,455.0,,,,,,,,,,,,23.95206611570248,,,,,,,,,,,,m8gi0tnx,0
187,10281.175290207,,,1754309321.6387274,,,,,,6699631.0,,,,,,,460.0,,,,,,0.9901800368242203,5627781.0,1.5082,71.0,677.905,1.41e-05,24.211570247933885,,,,,,,,,,,,m8gi0tnx,0
188,10308.907991117,,,1754309349.3713872,,,,,0.04360807687044144,6699631.0,5627781.0,0.0078,1.371,43.613,0.9912548269096174,27.7213,460.0,,,,,,,,,,,,24.211570247933885,,,,,,,,,,,,m8gi0tnx,0
189,10404.929512971,,,1754309445.3929148,,,,,,6774071.0,,,,,,,465.0,,,,,,0.9905842933803797,5690114.0,1.461,59.0,676.96,1.41e-05,24.47603305785124,,,,,,,,,,,,m8gi0tnx,0
190,10432.733527179,,,1754309473.1967318,,,,,0.044270310550928116,6774071.0,5690114.0,0.0078,1.367,43.499,0.9911413004523829,27.7934,465.0,,,,,,,,,,,,24.47603305785124,,,,,,,,,,,,m8gi0tnx,0
184,10159.170446148,,,1754309199.6337397,,,,,0.04551229998469353,6553827.0,5505547.0,0.0078,1.371,43.624,0.9909551912232449,27.7143,450.0,,,,,,,,,,,,23.687603305785125,,,,,,,,,,,,m8gi0tnx,0
154,8839.262918604,,,1754307879.7262013,,,,,0.046005506068468094,5460780.0,4585989.0,0.0078,1.368,43.527,0.9908491984794014,27.7757,375.0,,,,,,,,,,,,19.740495867768594,,,,,,,,,,,,m8gi0tnx,0
306,15455.111856896,,,1754314495.5752118,,,,,0.04163854569196701,10994644.0,9234179.0,0.0078,1.367,43.501,0.9914832899444982,27.7922,755.0,,,,,,,,,,,,39.740495867768594,,,,,,,,,,,,m8gi0tnx,0
305,15427.309294538,,,1754314467.7727723,,,,,,10994644.0,,,,,,,755.0,,,,,,0.9898397494107485,9234179.0,1.5203,54.25,731.563,1.41e-05,39.740495867768594,,,,,,,,,,,,m8gi0tnx,0
23,1956.495124813,,,1754289381.7672222,,,,,,,,,,,,,38.0,,,,,,,,,,,,,,,,,,,,0.0,0.0281,,,onxzzc3k,0
24,2070.953987854,,,1754289496.2261584,,,,,,,,,,,,,38.0,,,,,,,,,,,,,,,,,,,,,,0.0141,0.0,onxzzc3k,0
0,122.990598037,0.0,0.024,1754287548.262576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,onxzzc3k,0
1,249.968254451,,,1754287675.2403793,0.0273,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,onxzzc3k,0
2,380.077357058,,,1754287805.3495748,,,0.0265,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,onxzzc3k,0
4,431.320576774,,,1754287856.592864,,,,,,,,,,,,,0.0,0.013,37.324,32.3917,1.173,1.9099127054214478,,,,,,,,,,,,,,,,,,,onxzzc3k,0
5,482.347930348,,,1754287907.6201248,,,,,,74062.0,,,,,,,5.0,,,,,,0.6996974293142557,62378.0,50.1521,205.0,1461.269,1.41e-05,0.2644628099173554,,,,,,,,,,,,onxzzc3k,0
6,514.4025666,,,1754287939.674727,,,,,0.9882975816726685,74062.0,62378.0,0.013,1.186,37.737,0.7595309348482835,32.0378,5.0,,,,,,,,,,,,0.2644628099173554,,,,,,,,,,,,onxzzc3k,0
7,604.205354726,,,1754288029.4776087,,,,,,148590.0,,,,,,,10.0,,,,,,0.763935349881649,124175.0,30.4717,79.5,861.185,1.41e-05,0.5289256198347108,,,,,,,,,,,,onxzzc3k,0
8,631.778244241,,,1754288057.0503993,,,,,0.8531779646873474,148590.0,124175.0,0.013,1.379,43.872,0.782718655310179,27.5573,10.0,,,,,,,,,,,,0.5289256198347108,,,,,,,,,,,,onxzzc3k,0
9,727.380722893,,,1754288152.652833,,,,,,221700.0,,,,,,,15.0,,,,,,0.77811822257936,185777.0,28.2665,70.0,749.705,1.41e-05,0.7933884297520661,,,,,,,,,,,,onxzzc3k,0
10,754.99831233,,,1754288180.2704866,,,,,0.8037899136543274,221700.0,185777.0,0.013,1.377,43.803,0.7913093441411069,27.6006,15.0,,,,,,,,,,,,0.7933884297520661,,,,,,,,,,,,onxzzc3k,0
3,431.320126121,,,1754287856.5923564,,,,,1.9099127054214478,0.0,0.0,0.013,1.173,37.324,0.6732088609745628,32.3917,0.0,,,,,,,,,,,,,,,,,,,,,,,,onxzzc3k,0
12,881.863778015,,,1754288307.135916,,,,,0.7640818953514099,291899.0,244185.0,0.013,1.367,43.489,0.7996797812612433,27.7999,20.0,,,,,,,,,,,,1.052892561983471,,,,,,,,,,,,onxzzc3k,0
22,1837.488595588,,,1754289262.7607725,,,,,,,,,,,,,38.0,,,,,,,,,,,,,,,,,,0.0273,0.0,,,,,onxzzc3k,0
11,854.046224555,,,1754288279.3183348,,,,,,291899.0,,,,,,,20.0,,,,,,0.7854003450673097,244185.0,26.3201,60.5,691.079,1.41e-05,1.052892561983471,,,,,,,,,,,,onxzzc3k,0
21,1381.999082181,,,1754288807.2713804,,,,,,,,,,,,,38.0,,,,,,,,,,,,,0.013,1.377,43.814,27.5939,0.6301049590110779,,,,,,,onxzzc3k,0
20,1381.998718278,,,1754288807.2709048,,,,,0.6301049590110779,554656.0,464732.0,0.013,1.377,43.814,0.8289263044532976,27.5939,38.0,,,,,,,,,,,,2.0,,,,,,,,,,,,onxzzc3k,0
18,1272.80739408,,,1754288698.079574,,,,,0.6525601148605347,513165.0,429733.0,0.013,1.37,43.603,0.8239115570720873,27.7274,35.0,,,,,,,,,,,,1.8462809917355372,,,,,,,,,,,,onxzzc3k,0
19,1354.38761216,,,1754288779.6598613,,,,,,554656.0,,,,,,,38.0,,,,,,0.8068488240242004,464732.0,,,,,2.0,,,,,,,,,,,,onxzzc3k,0
17,1245.06363191,,,1754288670.3358176,,,,,,513165.0,,,,,,,35.0,,,,,,0.8054017096757888,429733.0,23.5109,67.0,630.889,1.41e-05,1.8462809917355372,,,,,,,,,,,,onxzzc3k,0
16,1141.433687137,,,1754288566.7058213,,,,,0.688811182975769,439697.0,367446.0,0.013,1.372,43.654,0.8157513094575781,27.6952,30.0,,,,,,,,,,,,1.5818181818181818,,,,,,,,,,,,onxzzc3k,0
15,1113.722288829,,,1754288538.9943357,,,,,,439697.0,,,,,,,30.0,,,,,,0.8026265945285559,367446.0,23.9003,64.0,644.662,1.41e-05,1.5818181818181818,,,,,,,,,,,,onxzzc3k,0
14,1012.983262795,,,1754288438.255424,,,,,0.7250528335571289,365983.0,306161.0,0.013,1.374,43.709,0.807510539105064,27.6601,25.0,,,,,,,,,,,,1.3173553719008264,,,,,,,,,,,,onxzzc3k,0
13,985.306667781,,,1754288410.578866,,,,,,365983.0,,,,,,,25.0,,,,,,0.803581340238452,306161.0,23.8819,61.0,661.046,1.41e-05,1.3173553719008264,,,,,,,,,,,,onxzzc3k,0
21,1537.881167703,,,1754289042.6443722,,,,,,657262.0,,,,,,,45.0,,,,,,0.8351302191615104,550825.0,19.3579,73.5,605.624,1.41e-05,2.3702479338842974,,,,,,,,,,,,ugsl18j6,0
18,1310.757719738,,,1754288815.520851,,,,,0.6539457440376282,513165.0,429733.0,0.0087,1.375,43.757,0.8234686773074301,27.6296,35.0,,,,,,,,,,,,1.8462809917355372,,,,,,,,,,,,ugsl18j6,0
19,1411.632680143,,,1754288916.3958523,,,,,,584052.0,,,,,,,40.0,,,,,,0.8118565731747135,489606.0,21.987,63.75,609.012,1.41e-05,2.105785123966942,,,,,,,,,,,,ugsl18j6,0
20,1439.17233217,,,1754288943.9354923,,,,,0.6138113141059875,584052.0,489606.0,0.0087,1.38,43.92,0.8331713927419562,27.5276,40.0,,,,,,,,,,,,2.105785123966942,,,,,,,,,,,,ugsl18j6,0
17,1283.116503258,,,1754288787.8797042,,,,,,513165.0,,,,,,,35.0,,,,,,0.8052195727825164,429733.0,23.5476,66.5,617.899,1.41e-05,1.8462809917355372,,,,,,,,,,,,ugsl18j6,0
22,1565.640108504,,,1754289070.403271,,,,,0.5707299709320068,657262.0,550825.0,0.0087,1.369,43.572,0.843442899616141,27.7474,45.0,,,,,,,,,,,,2.3702479338842974,,,,,,,,,,,,ugsl18j6,0
27,1893.435912781,,,1754289398.1991382,,,,,,832424.0,,,,,,,57.0,,,,,,0.8377693471361379,697098.0,,,,,3.0,,,,,,,,,,,,ugsl18j6,0
24,1695.556030868,,,1754289200.3191211,,,,,0.5329385995864868,729814.0,611595.0,0.0087,1.379,43.882,0.8541231359306135,27.5509,50.0,,,,,,,,,,,,2.634710743801653,,,,,,,,,,,,ugsl18j6,0
25,1795.451013919,,,1754289300.214211,,,,,,804906.0,,,,,,,55.0,,,,,,0.840254170447588,674316.0,18.4276,79.5,599.408,1.41e-05,2.899173553719008,,,,,,,,,,,,ugsl18j6,0
26,1823.050704665,,,1754289327.8138852,,,,,0.5005829334259033,804906.0,674316.0,0.0087,1.377,43.823,0.863417237997055,27.5881,55.0,,,,,,,,,,,,2.899173553719008,,,,,,,,,,,,ugsl18j6,0
28,1921.029133628,,,1754289425.792261,,,,,0.4875136911869049,832424.0,697098.0,0.0087,1.378,43.836,0.8672148883342743,27.5803,57.0,,,,,,,,,,,,3.0,,,,,,,,,,,,ugsl18j6,0
29,1921.029537441,,,1754289425.7928092,,,,,,,,,,,,,57.0,,,,,,,,,,,,,0.0087,1.378,43.836,27.5803,0.4875136911869049,,,,,,,ugsl18j6,0
16,1181.915336393,,,1754288686.6784823,,,,,0.6903315186500549,439697.0,367446.0,0.0087,1.372,43.659,0.8154312795714328,27.692,30.0,,,,,,,,,,,,1.5818181818181818,,,,,,,,,,,,ugsl18j6,0
23,1667.993620428,,,1754289172.7568202,,,,,,729814.0,,,,,,,50.0,,,,,,0.8420031890273094,611595.0,18.4547,87.0,600.484,1.41e-05,2.634710743801653,,,,,,,,,,,,ugsl18j6,0
15,1154.212154768,,,1754288658.975353,,,,,,439697.0,,,,,,,30.0,,,,,,0.8025490440428257,367446.0,23.9304,63.25,626.71,1.41e-05,1.5818181818181818,,,,,,,,,,,,ugsl18j6,0
3,452.286763762,,,1754287957.0499537,,,,,1.9099127054214478,0.0,0.0,0.0087,1.209,38.451,0.6732088609745628,31.4423,0.0,,,,,,,,,,,,,,,,,,,,,,,,ugsl18j6,0
13,1023.179810079,,,1754288527.942942,,,,,,365983.0,,,,,,,25.0,,,,,,0.8029211152344942,306161.0,23.9445,61.0,641.443,1.41e-05,1.3173553719008264,,,,,,,,,,,,ugsl18j6,0
12,920.419895104,,,1754288425.1829696,,,,,0.7652531862258911,291899.0,244185.0,0.0087,1.371,43.621,0.7992782639829736,27.7162,20.0,,,,,,,,,,,,1.052892561983471,,,,,,,,,,,,ugsl18j6,0
11,892.690926549,,,1754288397.4541073,,,,,,291899.0,,,,,,,20.0,,,,,,0.7852433771844123,244185.0,26.3417,61.0,663.296,1.41e-05,1.052892561983471,,,,,,,,,,,,ugsl18j6,0
10,789.34035929,,,1754288294.1035297,,,,,0.8062920570373535,221700.0,185777.0,0.0087,1.371,43.613,0.7911561147162789,27.721,15.0,,,,,,,,,,,,0.7933884297520661,,,,,,,,,,,,ugsl18j6,0
9,761.607315605,,,1754288266.3704448,,,,,,221700.0,,,,,,,15.0,,,,,,0.7770448207855225,185777.0,28.3128,68.0,717.499,1.41e-05,0.7933884297520661,,,,,,,,,,,,ugsl18j6,0
8,658.022644292,,,1754288162.7857933,,,,,0.855995774269104,148590.0,124175.0,0.0087,1.377,43.807,0.7825015673511907,27.5981,10.0,,,,,,,,,,,,0.5289256198347108,,,,,,,,,,,,ugsl18j6,0
7,630.41250064,,,1754288135.1756492,,,,,,148590.0,,,,,,,10.0,,,,,,0.762987881526351,124175.0,30.685,82.5,835.737,1.41e-05,0.5289256198347108,,,,,,,,,,,,ugsl18j6,0
6,535.916048522,,,1754288040.6791825,,,,,1.0060160160064697,74062.0,62378.0,0.0087,1.189,37.833,0.7579979755376515,31.9561,5.0,,,,,,,,,,,,0.2644628099173554,,,,,,,,,,,,ugsl18j6,0
5,503.948121402,,,1754288008.7113092,,,,,,74062.0,,,,,,,5.0,,,,,,0.6967588234692812,62378.0,50.881,204.0,1442.837,1.41e-05,0.2644628099173554,,,,,,,,,,,,ugsl18j6,0
4,452.287290976,,,1754287957.050546,,,,,,,,,,,,,0.0,0.0087,38.451,31.4423,1.209,1.9099127054214478,,,,,,,,,,,,,,,,,,,ugsl18j6,0
30,2391.120285375,,,1754289895.883184,,,,,,,,,,,,,57.0,,,,,,,,,,,,,,,,,,0.0215,0.0,,,,,ugsl18j6,0
2,404.451808108,,,1754287909.215006,,,0.0314,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ugsl18j6,0
1,263.339985494,,,1754287768.1029804,0.0281,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ugsl18j6,0
0,130.639917771,0.0,0.0232,1754287635.4029398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ugsl18j6,0
14,1050.891727746,,,1754288555.654885,,,,,0.7264305949211121,365983.0,306161.0,0.0087,1.372,43.647,0.8071357749010387,27.6995,25.0,,,,,,,,,,,,1.3173553719008264,,,,,,,,,,,,ugsl18j6,0
31,2509.407697663,,,1754290014.170812,,,,,,,,,,,,,57.0,,,,,,,,,,,,,,,,,,,,0.0,0.0273,,,ugsl18j6,0
32,2625.260105152,,,1754290130.0232823,,,,,,,,,,,,,57.0,,,,,,,,,,,,,,,,,,,,,,0.0124,0.0,ugsl18j6,0
34,2269.816962328,,,1754292413.4837642,,,,,0.39178162813186646,1095612.0,918535.0,0.0093,1.376,43.781,0.8939502945071772,27.6145,75.0,,,,,,,,,,,,3.9520661157024795,,,,,,,,,,,,v4fy6q3e,0
95,5946.203344883,,,1754296089.8701568,,,,,,3348641.0,,,,,,,230.0,,,,,,0.9884791499490191,2812412.0,1.8415,58.5,605.2,1.41e-05,12.105785123966943,,,,,,,,,,,,v4fy6q3e,0
96,5973.856745631,,,1754296117.52351,,,,,0.05079424008727074,3348641.0,2812412.0,0.0093,1.375,43.739,0.9902850718874681,27.6409,230.0,,,,,,,,,,,,12.105785123966943,,,,,,,,,,,,v4fy6q3e,0
97,6022.52026983,,,1754296166.187153,,,,,,3423085.0,,,,,,,235.0,,,,,,0.9898848026990891,2874984.0,1.7069,84.5,610.238,1.41e-05,12.370247933884297,,,,,,,,,,,,v4fy6q3e,0
98,6050.205987415,,,1754296193.872807,,,,,0.04943840578198433,3423085.0,2874984.0,0.0093,1.373,43.687,0.99033238856416,27.674,235.0,,,,,,,,,,,,12.370247933884297,,,,,,,,,,,,v4fy6q3e,0
99,6146.069832292,,,1754296289.7365923,,,,,,3496285.0,,,,,,,240.0,,,,,,0.9882717285305261,2935889.0,1.8779,120.5,609.855,1.41e-05,12.634710743801653,,,,,,,,,,,,v4fy6q3e,0
100,6173.744064116,,,1754296317.4105668,,,,,0.049563802778720856,3496285.0,2935889.0,0.0093,1.374,43.705,0.990250123174567,27.6627,240.0,,,,,,,,,,,,12.634710743801653,,,,,,,,,,,,v4fy6q3e,0
94,5898.406830765,,,1754296042.0735989,,,,,0.05126265436410904,3279622.0,2753279.0,0.0093,1.372,43.651,0.9901551933665025,27.6968,225.0,,,,,,,,,,,,11.846280991735537,,,,,,,,,,,,v4fy6q3e,0
101,6222.18187259,,,1754296365.8487093,,,,,,3570465.0,,,,,,,245.0,,,,,,0.98758112937212,2997322.0,1.9922,101.5,614.634,1.41e-05,12.899173553719008,,,,,,,,,,,,v4fy6q3e,0
103,6347.555450986,,,1754296491.2222953,,,,,,3641028.0,,,,,,,250.0,,,,,,0.989819666002966,3056580.0,1.6807,78.0,613.54,1.41e-05,13.158677685950414,,,,,,,,,,,,v4fy6q3e,0
104,6375.25278826,,,1754296518.9196143,,,,,0.04769450053572655,3641028.0,3056580.0,0.0093,1.373,43.671,0.9906086184476551,27.6845,250.0,,,,,,,,,,,,13.158677685950414,,,,,,,,,,,,v4fy6q3e,0
105,6481.422923667,,,1754296625.0897586,,,,,,3713434.0,,,,,,,255.0,,,,,,0.9898405097424984,3117676.0,1.6365,104.5,611.937,1.41e-05,13.423140495867768,,,,,,,,,,,,v4fy6q3e,0
106,6509.519675022,,,1754296653.1864758,,,,,0.049818117171525955,3713434.0,3117676.0,0.0093,1.353,43.049,0.9903806275443027,28.0841,255.0,,,,,,,,,,,,13.423140495867768,,,,,,,,,,,,v4fy6q3e,0
107,6561.113190699,,,1754296704.7799714,,,,,,3788002.0,,,,,,,260.0,,,,,,0.9888603940606118,3180324.0,1.7642,96.0,616.134,1.41e-05,13.687603305785125,,,,,,,,,,,,v4fy6q3e,0
108,6588.819960865,,,1754296732.48678,,,,,0.04802226275205612,3788002.0,3180324.0,0.0093,1.372,43.655,0.9907659762784055,27.6946,260.0,,,,,,,,,,,,13.687603305785125,,,,,,,,,,,,v4fy6q3e,0
102,6249.91759416,,,1754296393.5844276,,,,,0.04846922308206558,3570465.0,2997322.0,0.0093,1.371,43.609,0.9904742680097881,27.7239,245.0,,,,,,,,,,,,12.899173553719008,,,,,,,,,,,,v4fy6q3e,0
